x,y,z,label
-3.37679,-7.26438,-9.91368,0
-3.39674,-6.85539,-8.8962,0
-2.37275,-6.45069,-8.89922,0
-3.46392,-6.42795,-8.88007,0
-3.74041,-5.86117,-9.71231,0
-3.96794,-6.79341,-10.0816,0
-3.73418,-6.04296,-9.41602,0
-3.4523,-5.54599,-8.55542,0
-2.40227,-7.35215,-8.40271,0
-3.66785,-6.24922,-8.65079,0
-2.80849,-6.76076,-10.0767,0
-4.06441,-5.4281,-7.35891,0
-3.23278,-6.80985,-9.95388,0
-4.43818,-7.24512,-8.72891,0
-3.3854,-7.00837,-10.1052,0
-4.2477,-6.8699,-9.00444,0
-3.503,-5.54811,-9.61965,0
-3.51856,-5.88041,-9.97678,0
-2.41728,-6.68982,-10.2422,0
-4.00184,-7.87707,-9.53891,0
-4.15439,-7.19177,-9.56465,0
-3.29126,-6.09438,-9.60241,0
-4.42779,-6.32087,-10.9647,0
-3.46611,-6.30215,-8.70982,0
-4.06166,-6.80001,-9.42753,0
-3.24256,-6.46371,-9.91272,0
-4.05331,-6.32034,-9.16085,0
-2.85644,-6.93115,-9.22315,0
-3.45717,-6.98071,-9.59339,0
-3.96829,-6.05444,-9.76685,0
-1.71068,-6.07112,-9.73558,0
-1.94469,-7.35097,-10.0315,0
-3.65128,-6.42881,-9.28947,0
-3.16774,-6.93689,-9.39152,0
-3.30957,-7.27389,-9.63049,0
-2.97897,-6.4887,-8.91669,0
-3.92812,-7.05992,-9.43192,0
-3.9614,-6.33484,-10.2854,0
-2.59664,-6.99928,-9.72218,0
-2.78389,-6.61663,-8.88752,0
-2.64968,-6.69392,-10.1894,0
-3.18148,-7.62158,-8.75293,0
-3.38563,-7.01813,-10.1383,0
-3.80611,-6.19862,-9.31335,0
-2.62817,-6.65006,-10.2137,0
-3.48242,-6.18403,-10.3599,0
-3.06241,-6.72915,-8.71727,0
-4.23538,-6.97908,-9.46013,0
-2.9478,-6.97726,-8.56548,0
-3.79034,-6.14692,-10.0946,0
-2.59169,-6.61903,-8.83992,0
-3.34376,-6.72618,-8.51751,0
-3.92648,-6.04056,-10.9623,0
-2.87243,-7.30628,-9.70321,0
-3.95291,-6.96302,-9.88453,0
-3.48822,-7.49367,-8.96278,0
-3.05554,-7.26193,-10.6795,0
-4.251,-5.90067,-9.61201,0
-3.74588,-5.97975,-9.81272,0
-3.74553,-5.55731,-10.7543,0
-3.5513,-7.14266,-9.17418,0
-3.4583,-6.38301,-9.07724,0
-2.93644,-6.09094,-9.37509,0
-3.0858,-7.31158,-9.20793,0
-3.66946,-7.82377,-9.12016,0
-3.13775,-6.61955,-9.25484,0
-2.82659,-6.94978,-9.86007,0
-3.62634,-7.10645,-9.17962,0
-3.91992,-5.8183,-10.0165,0
-3.14562,-6.92812,-9.58489,0
-2.9255,-7.52807,-10.4183,0
-3.9619,-7.57604,-9.14586,0
-2.76671,-6.09287,-9.76743,0
-3.3801,-6.63082,-10.1714,0
-3.32523,-4.83202,-8.46391,0
-2.56961,-8.0948,-9.0149,0
-2.72764,-6.76971,-9.80924,0
-2.96263,-5.72675,-10.1193,0
-3.34574,-6.94677,-9.34689,0
-1.57025,-7.69859,-9.09807,0
-2.23809,-6.09344,-9.41001,0
-3.66847,-7.01494,-9.35196,0
-2.73889,-6.9558,-9.02728,0
-3.97112,-6.91769,-8.40342,0
-3.52053,-7.03989,-9.54071,0
-3.59105,-6.08588,-10.5782,0
-2.99298,-6.70337,-9.98866,0
-2.56365,-6.86093,-8.72863,0
-3.59298,-6.95647,-10.5658,0
-3.44426,-6.95556,-10.7127,0
-4.09204,-6.09552,-9.99678,0
-3.43542,-7.19677,-9.96358,0
-2.61398,-5.46804,-9.52283,0
-3.57969,-6.29332,-8.85734,0
-2.7477,-6.05148,-9.86781,0
-2.65309,-6.74131,-9.79246,0
-3.43214,-6.73595,-9.08665,0
-3.41123,-6.97433,-9.07956,0
-2.7117,-5.51012,-8.70754,0
-2.97697,-6.20188,-9.49756,0
-2.33972,-6.41033,-9.07231,0
-2.13182,-6.54332,-9.95089,0
-3.73117,-6.11836,-9.80393,0
-3.73024,-7.98394,-9.85902,0
-2.72602,-7.56354,-9.44297,0
-2.8302,-6.82903,-8.94668,0
-3.25017,-7.44222,-9.08318,0
-2.90069,-6.71963,-10.4323,0
-3.02733,-6.59724,-9.89508,0
-3.741,-6.49485,-9.66713,0
-3.01042,-5.99583,-10.2921,0
-2.98884,-6.98209,-9.59146,0
-3.77494,-5.70364,-8.64916,0
-2.89433,-6.8832,-9.3313,0
-3.34577,-5.40466,-9.91537,0
-4.21607,-7.23088,-10.4148,0
-3.34487,-6.07279,-9.38936,0
-3.68399,-7.65231,-8.76265,0
-3.76571,-6.83715,-10.1677,0
-4.08237,-7.63022,-9.47579,0
-2.61811,-6.6423,-9.56041,0
-3.32733,-7.8705,-9.41686,0
-3.439,-6.77411,-10.4926,0
-2.88565,-6.56126,-9.77562,0
-2.53291,-7.45878,-9.25173,0
-3.25144,-7.19263,-10.0931,0
-3.86682,-7.05798,-9.37286,0
-3.82658,-5.72217,-10.5162,0
-3.11997,-8.14797,-10.3015,0
-3.04813,-6.99673,-9.13355,0
-3.64789,-5.74401,-9.14065,0
-3.37664,-5.90479,-9.09015,0
-2.46784,-6.54909,-9.00688,0
-3.57386,-6.59296,-9.20574,0
-3.84306,-5.82885,-9.66545,0
-3.84241,-7.47429,-9.07901,0
-2.90797,-6.55721,-10.4327,0
-3.52728,-7.24435,-8.85263,0
-3.38771,-6.4045,-9.31732,0
-3.4922,-6.58173,-9.54132,0
-3.06547,-6.55253,-9.28401,0
-5.25628,-6.07168,-9.57658,0
-2.91727,-5.48032,-9.36606,0
-2.89595,-6.32071,-8.73838,0
-3.03213,-6.2147,-9.4831,0
-3.44107,-7.12091,-9.61538,0
-3.17088,-6.25674,-10.2451,0
-3.45748,-6.40216,-9.22442,0
-2.69445,-7.2956,-10.566,0
-3.33151,-6.46193,-9.4229,0
-4.00826,-6.44808,-8.85047,0
-3.50894,-5.42666,-9.296,0
-3.42548,-6.0036,-9.20816,0
-2.57801,-7.04371,-9.24185,0
-3.07199,-7.09192,-8.31303,0
-4.68784,-4.85013,-9.82098,0
-3.82909,-5.88425,-9.02504,0
-3.16918,-6.83398,-9.58812,0
-3.40079,-6.96757,-9.31992,0
-3.14979,-5.54215,-8.93898,0
-3.98538,-7.34091,-9.73513,0
-2.37313,-6.11174,-9.93391,0
-2.53114,-6.57636,-9.8077,0
-2.67304,-6.66873,-9.30678,0
-2.44956,-6.18919,-9.66534,0
-2.41795,-6.91957,-8.80983,0
-3.38531,-5.671,-8.61608,0
-3.34229,-6.39285,-9.75191,0
-3.73427,-6.57934,-10.1597,0
-3.50804,-6.97529,-8.22218,0
-3.82469,-6.46611,-10.2965,0
-4.54677,-6.88984,-9.81212,0
-3.83046,-6.28285,-9.32217,0
-3.89628,-7.86055,-8.80119,0
-3.9128,-6.43661,-9.95261,0
-3.45701,-7.11743,-9.9592,0
-3.15227,-6.47391,-10.13,0
-2.89594,-6.0469,-8.79938,0
-3.0344,-7.14957,-9.38185,0
-3.60209,-6.41356,-9.26303,0
-3.71795,-7.14021,-9.31316,0
-3.25702,-6.59639,-9.69427,0
-3.76237,-5.56163,-9.58275,0
-3.40414,-6.73729,-10.2245,0
-2.85939,-6.62874,-9.50347,0
-2.37745,-6.678,-9.08541,0
-4.01382,-6.68451,-8.94813,0
-3.81225,-6.30826,-8.90233,0
-3.19319,-7.34885,-9.08841,0
-2.47524,-5.87047,-9.41941,0
-2.72684,-6.59875,-8.79033,0
-3.35955,-6.58735,-9.28579,0
-3.23018,-7.91187,-9.12497,0
-5.30533,-6.88935,-8.83765,0
-3.41499,-6.24718,-9.47535,0
-3.48068,-6.86247,-10.0897,0
-2.38454,-6.46688,-9.07042,0
-2.98672,-5.82557,-9.48035,0
-3.62202,-7.23244,-9.53292,0
-4.3382,-6.60773,-9.68407,0
-3.24311,-6.43822,-9.07227,0
-3.84324,-6.66875,-8.59716,0
