x,y,z,label
8.80155,-5.08406,-3.39597,0
9.27433,-3.66379,-4.42789,0
9.45479,-4.39404,-1.39519,0
8.40505,-5.6084,-2.14484,0
7.67636,-3.91415,-1.03076,0
10.374,-4.05398,-2.45129,0
9.26089,-4.21013,-2.28277,0
7.88211,-4.52943,-1.85484,0
7.70983,-4.9352,-2.19028,0
8.84618,-3.10372,-2.93909,0
8.01263,-4.73136,-2.89195,0
7.20059,-2.26275,-2.3893,0
8.39449,-4.27246,-1.44073,0
8.47463,-4.32062,-1.8795,0
7.04903,-3.17431,-2.57215,0
7.19582,-3.30691,-3.21678,0
7.85924,-6.56448,-2.3575,0
7.61222,-4.14005,-3.97287,0
8.58446,-5.45801,-1.40725,0
8.62577,-3.26991,-2.50551,0
8.73516,-3.28441,-2.5288,0
7.94629,-3.58974,-2.03833,0
8.7658,-4.75522,-2.96188,0
8.53444,-3.21846,-1.0746,0
8.20341,-5.17789,-2.76129,0
7.60796,-2.84512,-2.96125,0
6.23915,-2.81125,-3.05547,0
8.79372,-3.89546,-2.44727,0
9.23814,-3.18101,-2.13068,0
8.80507,-4.13954,-1.86668,0
7.96724,-4.3547,-2.61796,0
6.90975,-4.11503,-3.93742,0
8.45566,-3.25731,-1.39028,0
7.33065,-3.14359,-3.66469,0
8.32241,-3.73058,-2.4321,0
7.06604,-4.65601,-1.88271,0
6.9016,-4.74211,-2.49755,0
6.8354,-4.87656,-1.71077,0
9.37514,-4.61794,-2.36239,0
9.12377,-5.75624,-2.67857,0
6.0357,-3.68523,-3.32599,0
7.82659,-2.75522,-3.56468,0
9.19661,-5.14974,-2.19002,0
7.98476,-3.11276,-2.39867,0
9.71601,-3.1772,-2.8728,0
7.18038,-5.6253,-2.65787,0
8.51058,-4.02202,-2.32353,0
8.26206,-4.81197,-3.18014,0
7.03127,-4.38554,-2.32082,0
8.28541,-4.28964,-2.03261,0
8.99922,-3.67502,-1.88382,0
9.19502,-3.78668,-1.50318,0
9.5308,-3.61126,-2.51002,0
9.00956,-3.43596,-1.49465,0
7.58343,-4.51585,-1.26819,0
6.31994,-2.91723,-1.89648,0
9.72151,-5.12942,-1.22099,0
7.8877,-4.34012,-2.49361,0
8.09741,-4.5704,-1.71916,0
7.68185,-4.68642,-2.64516,0
8.97814,-4.81966,-2.5955,0
7.49987,-4.52986,-2.40611,0
6.6048,-2.41934,-2.11325,0
8.19922,-3.67366,-2.41754,0
9.08615,-5.87002,-1.09574,0
8.95702,-3.21752,-1.9697,0
8.64792,-3.96646,-2.30562,0
8.25184,-4.03904,-1.24693,0
9.61057,-4.56359,-2.23077,0
8.67969,-3.83046,-1.01778,0
6.86911,-4.63124,-2.18023,0
9.04672,-2.46869,-1.12613,0
7.29539,-2.83824,-3.17132,0
7.99243,-4.60831,-1.7006,0
9.75153,-3.8248,-0.648436,0
7.55493,-3.62202,-1.45161,0
7.09092,-5.58072,-1.36598,0
9.00958,-4.35225,-2.40201,0
7.87375,-3.44876,-3.57974,0
8.08267,-4.24117,-1.24107,0
7.70078,-3.59833,-2.02135,0
7.95225,-4.0393,-3.0147,0
7.39955,-3.04644,-1.86983,0
8.67836,-2.40411,-0.466872,0
8.48173,-3.60151,-2.54594,0
7.26393,-2.47373,-2.58202,0
8.30799,-4.52739,-1.52053,0
8.53916,-4.50864,-2.90743,0
7.54482,-5.24046,-0.710649,0
10.1041,-4.38424,-2.23828,0
8.73405,-3.4482,-0.777072,0
6.96667,-4.03722,-1.94669,0
7.76238,-4.51793,-1.73824,0
8.23844,-2.865,-2.44445,0
8.32787,-4.40668,-2.68622,0
8.07408,-4.65919,-3.21988,0
7.38209,-4.76893,-1.82268,0
7.69378,-4.13903,-1.39844,0
8.16596,-3.02481,-3.82397,0
8.23192,-3.6641,-2.17704,0
7.22825,-3.66726,-2.0843,0
7.79475,-3.84804,-3.75328,0
7.61406,-4.53998,-3.90815,0
8.01946,-4.11122,-1.08242,0
6.90803,-3.0809,-2.27132,0
8.32443,-5.49632,-1.1143,0
8.99784,-4.10371,-2.815,0
7.7531,-4.54372,-3.41751,0
6.09756,-3.41049,-2.48003,0
9.35483,-4.2924,-2.22433,0
8.29984,-3.90084,-2.46334,0
10.6416,-2.88604,-0.635248,0
8.60177,-2.92486,-1.9603,0
9.17092,-1.78941,-1.30762,0
7.66073,-4.33095,-2.33282,0
8.04164,-3.47594,-2.56917,0
7.31032,-4.39302,-1.25753,0
7.25166,-4.64013,-1.51494,0
8.2946,-5.13266,-1.75365,0
7.62354,-2.943,-2.11201,0
8.52907,-4.87746,-2.65201,0
7.06128,-5.18759,-1.85617,0
8.90049,-4.09487,-2.87878,0
9.83206,-2.35746,-2.33647,0
8.71487,-4.05045,-1.85241,0
6.80565,-3.83366,-0.894726,0
7.44391,-3.46009,-3.19196,0
8.73535,-5.12554,-2.10297,0
6.61885,-3.08403,-4.46989,0
8.66584,-4.60411,-0.967609,0
7.25735,-3.4636,-2.77343,0
6.73664,-3.26631,-2.15692,0
7.97378,-4.81738,-2.817,0
8.51012,-6.74564,-2.34329,0
9.69788,-4.07147,-3.96713,0
8.10964,-3.4452,-1.31287,0
8.29676,-3.39466,-1.76709,0
9.18537,-4.19337,-2.46784,0
7.87494,-6.16899,-2.56936,0
8.08668,-5.41873,-4.07792,0
6.13173,-3.32366,-3.53715,0
10.2664,-3.76973,-1.54749,0
7.532,-4.03114,-2.27786,0
7.18075,-3.8065,-1.73959,0
8.81001,-5.39799,-2.91778,0
6.59028,-3.84533,-2.35309,0
6.9487,-6.46616,-2.48173,0
9.76781,-3.4369,-2.07878,0
7.5144,-4.379,-1.9514,0
8.07346,-3.77322,-4.12213,0
6.92537,-2.52872,-1.5599,0
8.4013,-3.79795,-1.77299,0
9.90257,-3.72685,-2.5325,0
10.1667,-4.82969,-2.12628,0
9.42315,-4.55673,-2.40355,0
7.96268,-4.82413,-2.9895,0
6.23817,-3.01767,-2.38684,0
9.29857,-4.04967,-2.9431,0
8.23083,-3.4272,-2.17828,0
7.55064,-2.26097,-3.31651,0
6.43922,-3.43765,-2.07216,0
7.96999,-4.30803,-3.39204,0
10.0646,-4.07213,-2.9673,0
7.77362,-2.90652,-3.10995,0
7.41966,-5.18721,-1.90101,0
8.63649,-4.21821,-3.01357,0
10.4949,-3.28366,-1.82753,0
5.68429,-5.02304,-1.09756,0
7.46632,-3.21223,-1.9853,0
8.13928,-3.37739,-1.70286,0
7.55316,-3.79666,-0.558112,0
8.15784,-2.25078,-2.73681,0
8.39859,-3.73229,-2.54757,0
9.63366,-4.00005,-1.86374,0
8.06805,-3.20958,-3.1928,0
7.71879,-4.67273,-2.07444,0
7.73787,-4.78788,-2.62353,0
7.82817,-4.24109,-0.772982,0
7.99833,-3.21454,-1.42269,0
7.92788,-4.26404,-3.20541,0
7.28309,-4.82562,-2.31069,0
8.76613,-3.47076,-2.76629,0
8.03592,-4.27602,-1.88778,0
9.23575,-3.48441,-2.31833,0
7.92209,-2.33711,-1.56766,0
6.78783,-5.03024,0.387162,0
8.47647,-4.15836,-3.25576,0
8.20404,-2.47744,-3.0354,0
8.62682,-5.29928,-3.22787,0
8.14608,-4.10278,-1.42442,0
7.78073,-3.47717,-2.12358,0
8.3058,-4.48782,-2.0671,0
8.00849,-3.90651,-3.88514,0
7.75271,-3.52087,-1.77344,0
8.55455,-5.31235,-0.391222,0
6.79227,-3.9413,-1.14489,0
9.01203,-4.72114,-2.6414,0
8.48204,-3.12052,-2.53622,0
7.51357,-3.89066,-2.15284,0
8.48798,-3.73592,-3.03949,0
8.61674,-3.08539,-3.16914,0
8.54348,-3.02679,-0.63131,0
6.75712,-4.73535,-2.31686,0
8.64413,-4.12114,-3.44205,0
6.40779,-3.4438,-1.91867,0
7.6105,-2.35883,-0.810039,0
7.77976,-5.77227,-2.26964,0
7.9275,-4.58101,-1.40701,0
7.97957,-4.05882,-1.64944,0
7.17185,-5.09541,-1.72709,0
7.68916,-2.93245,-2.44297,0
8.58713,-3.71852,-2.12172,0
8.29655,-4.12551,-1.14393,0
6.65039,-3.49215,-1.18435,0
8.84091,-4.24435,-2.54879,0
7.70105,-4.02783,-3.42437,0
7.57662,-3.44552,-2.28319,0
6.28411,-3.85256,-1.17614,0
9.52671,-3.13671,-1.63312,0
7.08826,-3.36537,-2.81867,0
8.56119,-2.10018,-1.20811,0
6.1688,-3.75885,-3.03074,0
9.03717,-5.0996,-0.574762,0
7.44916,-2.85292,-2.79269,0
7.70967,-2.43369,-2.54729,0
8.60877,-5.14217,-1.80673,0
7.31044,-3.23579,-1.96602,0
7.44638,-5.19001,-3.08059,0
6.68643,-2.9951,-1.57296,0
7.6717,-4.16226,-1.48919,0
9.05257,-4.64764,-2.60131,0
8.2344,-5.64494,-3.81996,0
8.90317,-5.15,-1.25457,0
9.52392,-4.43463,-2.3036,0
7.95862,-3.85785,-1.93212,0
7.6429,-3.34611,-2.64978,0
9.07804,-3.3571,-2.14713,0
8.92609,-2.97792,-1.99054,0
6.26319,-2.94293,-1.95244,0
9.28834,-4.32987,-1.43954,0
7.29702,-3.16405,-2.26787,0
6.23881,-3.45491,-2.79521,0
8.51674,-4.83961,-3.86151,0
7.2893,-3.22378,-3.25363,0
9.41887,-4.28266,-2.41484,0
8.04655,-4.22499,-2.81979,0
8.22092,-3.63575,-2.74006,0
9.03884,-4.38563,-2.71192,0
7.89337,-5.01157,-2.77692,0
7.32744,-2.88873,-2.32124,0
8.50799,-4.1147,-2.42128,0
6.51286,-4.01945,-2.317,0
9.26454,-3.60162,-2.12275,0
6.73428,-5.86764,-2.54264,0
7.05506,-3.89298,-2.08997,0
8.90867,-4.3493,-0.760938,0
9.34645,-4.42403,-2.56837,0
6.15884,-5.41621,-1.98177,0
8.50616,-3.71107,-2.04441,0
8.86092,-3.65918,-1.86874,0
9.06623,-3.94829,-2.33314,0
8.06381,-3.62441,-3.09025,0
9.71234,-3.73046,-3.44666,0
7.50469,-4.8325,-3.20703,0
10.518,-1.86775,-0.669953,0
8.04782,-5.29091,-1.44249,0
8.36326,-2.63941,-2.64066,0
7.91656,-3.37645,-2.74644,0
8.41066,-2.41038,-1.20578,0
8.00274,-5.02692,-3.54401,0
9.29708,-4.6479,-2.95123,0
7.22522,-3.77742,-2.16587,0
6.80944,-2.78883,-3.05894,0
7.07447,-3.80647,-2.82136,0
9.82858,-4.78073,-2.59974,0
7.76204,-3.80471,-3.32026,0
8.57132,-4.12658,-2.51427,0
8.07375,-5.3868,-3.89578,0
9.38172,-4.84963,-2.10746,0
8.66007,-3.80416,-2.39892,0
7.48702,-4.77714,-2.45937,0
8.50309,-6.28601,-1.88656,0
9.6236,-3.25574,-2.49915,0
9.64747,-4.11471,-2.11658,0
8.01555,-4.43058,-1.08044,0
8.23289,-4.35055,0.189657,0
8.75448,-3.10958,-1.90187,0
5.56246,-3.73592,-0.806244,0
9.56976,-3.37665,-2.33518,0
8.01692,-3.61918,-2.06048,0
7.3371,-2.40013,-2.51515,0
7.91365,-4.12345,-2.02826,0
8.01144,-5.10866,-1.51656,0
9.03501,-3.09016,-2.32106,0
8.93383,-4.10757,-3.31073,0
8.67701,-2.42142,-2.03663,0
8.41192,-4.14167,-1.16695,0
8.84828,-3.20599,-1.22717,0
9.25752,-4.80797,-2.22714,0
7.25219,-5.3751,-1.62424,0
8.86857,-4.13978,-2.14647,0
8.25873,-3.76348,-2.08068,0
8.34581,-3.24501,-1.54634,0
7.5665,-4.62318,-2.70947,0
9.1833,-3.3143,-1.7694,0
9.48638,-3.58629,-1.28957,0
8.25965,-3.45596,-1.41774,0
6.78408,-4.39603,-4.52373,0
9.51601,-5.4914,-2.35056,0
8.52811,-3.4466,-4.06665,0
8.16424,-3.18421,-2.35818,0
6.59538,-4.7146,-1.52479,0
8.87799,-3.93784,-1.97369,0
9.25521,-2.75616,-2.95778,0
7.94238,-4.74102,-1.02477,0
8.6277,-4.32075,-1.77396,0
9.30719,-3.9965,-0.895057,0
8.46504,-3.93533,-1.03836,0
7.74055,-5.14042,-1.90972,0
7.65982,-3.79349,-1.85266,0
7.15208,-4.38917,-0.868958,0
7.81178,-5.39092,-1.8692,0
9.56894,-2.97284,-2.01521,0
8.52481,-2.74954,-2.92974,0
8.73931,-2.386,-1.45495,0
7.23312,-3.35448,-1.61379,0
8.57578,-3.92106,-1.49321,0
8.54251,-4.15741,-2.87637,0
8.29918,-3.11334,-3.22202,0
7.87872,-5.19566,-0.806526,0
8.50067,-3.26705,-2.48268,0
7.42211,-3.06581,-1.64629,0
7.96791,-3.30655,-1.23751,0
8.43778,-3.70869,-2.63653,0
8.44791,-2.5948,-1.61402,0
6.4123,-4.2824,-1.73073,0
