x,y,z,label
-5.57509,10.1675,-2.35768,1
-5.19386,10.927,-2.357,1
-6.28773,10.9916,-1.93057,1
-5.95282,10.48,-1.44664,1
-6.48056,10.6538,-2.49621,1
-5.66793,11.5825,-2.72101,1
-6.31976,10.3876,-2.44974,1
-6.29104,10.4842,-2.61397,1
-5.95489,9.94966,-2.29691,1
-6.63048,10.7751,-2.10752,1
-6.62004,10.9177,-3.28776,1
-5.81447,10.1784,-4.13506,1
-6.95975,10.7478,-2.01106,1
-6.05698,11.7368,-2.45158,1
-6.35773,10.7239,-2.15085,1
-5.28665,10.2698,-1.89699,1
-4.83417,10.2659,-2.6858,1
-5.95399,10.6631,-2.23154,1
-5.86187,11.0052,-2.49551,1
-6.12104,10.5316,-2.94529,1
-5.47435,11.6033,-2.33421,1
-5.54706,10.5008,-2.60564,1
-7.04991,10.4525,-3.12316,1
-5.12578,10.783,-2.63024,1
-6.24739,10.5866,-2.54919,1
-6.57321,11.9994,-1.88295,1
-6.46055,10.818,-2.19805,1
-5.56802,11.1732,-2.47573,1
-5.59704,10.6482,-2.99737,1
-6.95094,11.0973,-2.38172,1
-6.00142,10.8611,-2.52684,1
-5.65144,10.6884,-2.2546,1
-6.13602,10.9921,-2.35407,1
-5.58719,11.8798,-2.44096,1
-7.51691,10.9302,-2.84417,1
-6.01866,10.4968,-2.14293,1
-6.86661,10.9269,-2.80376,1
-6.4254,11.4959,-1.76508,1
-6.10666,11.5237,-2.15592,1
-6.16554,11.607,-2.51034,1
-5.88248,11.2874,-2.91873,1
-5.89078,11.0134,-2.74027,1
-6.09581,9.69647,-3.58491,1
-6.42865,11.0243,-1.77572,1
-6.27035,11.236,-2.71598,1
-5.63199,11.5419,-2.92866,1
-6.81407,11.4136,-4.68731,1
-6.10534,10.6786,-2.62234,1
-6.34355,10.8382,-3.76711,1
-6.23631,11.4741,-2.31446,1
-5.90356,11.4446,-3.0791,1
-6.2848,11.0272,-3.11701,1
-6.9889,11.0876,-2.40343,1
-7.085,11.1191,-3.48585,1
-5.27019,11.2347,-2.60858,1
-6.44698,12.1831,-2.15808,1
-7.34528,11.8743,-2.33885,1
-5.53166,11.5227,-1.86421,1
-7.50444,10.8128,-2.70743,1
-5.2399,10.3821,-2.12238,1
-6.0323,11.0705,-2.37388,1
-5.94073,11.1862,-3.10668,1
-5.19922,10.851,-2.8712,1
-6.01033,11.0863,-3.08432,1
-6.51134,10.741,-2.75107,1
-5.03362,11.4013,-2.02266,1
-6.34013,10.7526,-2.85205,1
-6.82541,11.7693,-2.71897,1
-6.28154,10.5749,-2.83709,1
-5.94088,11.6415,-3.08893,1
-6.05247,11.0819,-2.7158,1
-5.99988,10.4116,-3.19137,1
-6.51949,10.2991,-2.60235,1
-6.17585,11.2333,-3.31378,1
-5.45426,11.3383,-2.16641,1
-5.65864,11.56,-2.00939,1
-7.58565,10.4925,-2.61952,1
-5.54302,10.2545,-3.22661,1
-6.55984,11.1888,-1.84449,1
-5.48494,10.7988,-3.03745,1
-6.71503,11.0845,-2.27961,1
-8.08716,10.8353,-3.91491,1
-6.3913,10.2278,-1.98618,1
-5.99062,11.6377,-1.75935,1
-6.0034,10.0401,-3.20337,1
-7.15918,10.8767,-3.50224,1
-6.13897,11.3265,-2.11223,1
-5.62732,11.1055,-2.95557,1
-6.37671,11.7871,-3.09838,1
-6.42469,9.40797,-3.17393,1
-6.23451,10.8428,-2.46793,1
-6.40314,10.9969,-1.86048,1
-5.47191,11.1318,-3.89382,1
-6.0661,11.1253,-2.88834,1
-6.2795,11.8663,-2.18241,1
-7.33746,10.5379,-2.49228,1
-6.03359,11.5791,-3.78543,1
-5.62012,11.1125,-2.68974,1
-6.71609,12.2779,-2.24529,1
-6.52972,10.8915,-2.89069,1
-6.97372,11.5069,-2.4553,1
-6.0509,11.9609,-2.62328,1
-5.89877,11.0966,-3.45447,1
-6.97087,10.6399,-2.61477,1
-6.6039,10.9602,-2.53275,1
-6.37467,10.3893,-3.03012,1
-6.36027,11.0895,-2.54454,1
-6.18454,11.0274,-1.58385,1
-6.01402,12.7469,-2.66654,1
-6.7634,10.3054,-2.22475,1
-6.87733,11.972,-2.2168,1
-6.1663,10.8671,-2.84934,1
-5.12442,10.7918,-3.64683,1
-6.30298,11.2611,-2.23022,1
-6.65321,10.6681,-3.24562,1
-6.12155,10.8001,-2.01945,1
-6.22559,9.94919,-2.01663,1
-5.94887,11.3206,-1.8134,1
-6.58235,10.9431,-2.48608,1
-6.77727,10.4406,-3.45828,1
-5.51851,10.9675,-2.92011,1
-6.30631,10.3598,-3.19122,1
-5.95403,11.2906,-3.25204,1
-5.16469,11.7378,-3.26774,1
-7.20018,11.4278,-2.41006,1
-7.16187,12.2873,-3.91571,1
-6.65694,11.0016,-2.51785,1
-6.52351,10.9897,-2.0147,1
-6.85615,10.5579,-3.49455,1
-7.40437,9.81894,-3.58774,1
-6.48007,11.7485,-2.97059,1
-6.46522,10.8336,-2.62732,1
-6.22318,10.7033,-2.32955,1
-6.85942,10.7709,-2.076,1
-5.19106,11.553,-2.7223,1
-6.69441,11.2376,-2.89396,1
-5.38383,10.7837,-2.22188,1
-6.5814,10.4871,-2.67768,1
-7.07836,11.4408,-2.43893,1
-6.18874,11.2785,-2.39188,1
-5.44746,11.2176,-3.00629,1
-6.08017,11.0706,-1.66643,1
-8.52289,10.1859,-2.19825,1
-6.99991,11.0878,-3.00766,1
-6.66055,10.3551,-2.93852,1
-6.52855,11.6841,-3.06753,1
-7.23864,11.221,-3.48718,1
-5.18161,9.9705,-1.4099,1
-6.20663,10.2132,-2.46608,1
-5.63113,11.4857,-4.05011,1
-5.95046,11.6731,-1.95662,1
-5.53776,11.3548,-1.85678,1
-6.42837,11.4045,-2.55241,1
-5.5058,10.6994,-2.05873,1
-5.60271,11.443,-4.12812,1
-6.07692,11.5121,-2.33145,1
-6.96808,12.2023,-2.67484,1
-7.28483,12.8735,-1.90686,1
-6.25429,11.2371,-3.16097,1
-6.42934,10.8078,-3.26542,1
-7.6015,11.0046,-4.03736,1
-6.46458,9.76793,-2.65749,1
-5.55016,11.2407,-2.79768,1
-7.2866,11.4971,-2.79152,1
-5.84082,11.5162,-3.49133,1
-7.56944,11.4875,-2.42904,1
-5.27266,11.4451,-2.52522,1
-6.80086,10.8032,-3.70895,1
-6.53919,11.4098,-2.27737,1
-6.91639,11.4751,-2.50769,1
-5.69627,10.8624,-2.92445,1
-6.27973,10.8915,-3.10324,1
-6.91989,11.589,-3.29815,1
-5.3305,11.0757,-2.95466,1
-6.2374,11.5484,-1.965,1
-6.15096,10.5244,-3.45005,1
-6.51751,10.5506,-2.57604,1
-6.88359,10.2602,-2.17779,1
-5.8565,11.5606,-2.4207,1
-6.57017,10.9788,-3.06783,1
-6.32695,11.2416,-1.98577,1
-6.00918,10.6817,-2.96419,1
-7.20006,10.9417,-3.53591,1
-6.36908,10.614,-2.70996,1
-5.69728,10.6199,-2.80946,1
-6.69325,11.0895,-3.30432,1
-6.05218,10.6484,-2.40713,1
-7.88197,11.2453,-1.93963,1
-6.21829,11.8243,-2.97836,1
-6.10685,10.1351,-3.26873,1
-5.70539,11.2122,-2.06866,1
-6.24811,9.64276,-3.86819,1
-5.32552,11.0219,-1.98651,1
-6.08756,11.2087,-3.71063,1
-6.02148,10.7752,-2.83223,1
-6.94706,10.7954,-3.18518,1
-6.32789,10.6401,-2.47128,1
-6.29363,10.6041,-2.84139,1
-6.27778,11.3381,-2.73543,1
-6.63834,11.5026,-2.11115,1
-6.02338,10.2541,-2.302,1
-7.09145,11.5326,-4.48126,1
-6.7477,11.0394,-2.48459,1
-6.50597,11.6917,-3.2658,1
-6.20026,12.1985,-1.53848,1
-6.56405,10.5102,-2.10259,1
-6.69815,10.3483,-2.73516,1
-6.81801,11.067,-2.65653,1
-6.37829,11.5553,-3.11942,1
-6.5507,10.7184,-3.09264,1
-4.99187,11.2406,-1.73323,1
-5.93645,10.2397,-2.70628,1
-6.95814,11.5706,-3.29184,1
-6.44616,11.5817,-3.11155,1
-6.87796,9.62843,-2.3815,1
-5.89199,11.1282,-3.61303,1
-6.70842,11.1765,-3.35708,1
-5.67221,9.73859,-2.44132,1
-7.10142,10.6132,-1.37005,1
-6.95813,12.5506,-3.24013,1
-6.81054,11.448,-2.2041,1
-6.54192,11.1393,-1.81862,1
-6.21405,10.5483,-2.36485,1
-6.23768,10.3953,-3.98423,1
-6.98371,10.8311,-3.0486,1
-6.78454,10.8236,-1.31416,1
-5.75778,10.8993,-3.28526,1
-7.11259,10.401,-2.29692,1
-6.06952,10.7636,-2.90639,1
-5.93441,11.0472,-1.63531,1
-6.71994,11.2932,-2.4381,1
-5.6986,10.7095,-1.60492,1
-6.17742,10.0581,-2.47525,1
-5.84241,11.2024,-2.72586,1
-6.25787,10.5903,-2.74496,1
-5.96572,10.3136,-3.18771,1
-4.98527,10.5624,-3.12301,1
-5.54697,11.2822,-2.61841,1
-5.78875,10.6505,-2.33517,1
-6.76149,10.9981,-2.06242,1
-5.19272,11.8358,-2.53396,1
-6.6778,10.2828,-2.6314,1
-6.49554,10.3414,-3.11877,1
-6.00499,11.4339,-2.6521,1
-5.84286,9.94056,-1.08168,1
-5.87633,10.3671,-2.03982,1
-6.47224,12.0203,-2.38491,1
-6.25877,10.5631,-1.95848,1
-6.35727,10.5786,-3.28615,1
-6.93867,10.9981,-2.94877,1
-5.84224,12.0687,-3.03071,1
-5.92616,11.4341,-2.80216,1
-5.8207,10.5793,-2.99496,1
-7.37028,9.86296,-1.96197,1
-6.16375,11.6164,-1.93663,1
-5.73905,11.1805,-2.78164,1
