x,y,z,label
9.60633,3.94654,3.91896,0
10.6014,5.06088,2.13684,0
9.78648,4.85556,2.75307,0
9.68993,4.74612,2.69235,0
11.2309,6.25486,3.47902,0
10.8686,4.16736,2.77657,0
8.18605,4.08574,2.28019,0
9.82079,4.71811,2.18218,0
10.4899,4.50713,3.26426,0
11.5917,2.52529,2.01499,0
11.4254,3.87863,1.12226,0
12.1823,4.5267,2.78032,0
9.86265,6.03883,3.52346,0
11.0802,3.29731,4.71961,0
11.4154,3.23541,2.13494,0
10.59,2.47332,3.51397,0
10.7589,4.35365,2.71711,0
10.7113,5.24819,2.45424,0
10.7504,4.92368,3.22216,0
11.8224,5.23812,1.8991,0
8.99613,3.41678,2.2189,0
10.5902,5.05339,1.97593,0
10.623,3.92243,2.08422,0
10.6523,4.92814,3.43097,0
9.8268,5.8326,2.62594,0
10.929,2.08344,3.46507,0
10.8456,6.07796,2.70477,0
11.4763,4.73858,3.56912,0
8.72367,4.60635,2.77683,0
9.84219,3.30611,1.2557,0
9.69399,4.88009,0.888108,0
11.3469,4.04276,1.76313,0
10.3953,5.06457,2.47232,0
12.4638,4.43969,2.97052,0
10.1541,4.53771,2.35097,0
10.0512,4.5245,1.21122,0
10.5357,5.07463,3.0607,0
11.5174,3.64182,0.872653,0
9.26728,3.90416,3.16784,0
8.69634,5.03365,3.01382,0
11.8063,4.32395,3.46338,0
11.1842,3.20841,2.44482,0
10.6314,4.68549,2.94173,0
10.7225,3.31149,3.65179,0
11.394,5.46905,2.1319,0
12.2146,4.6812,2.22544,0
11.822,3.45007,1.9893,0
10.796,4.43124,1.75843,0
11.0931,4.83667,3.46696,0
10.904,6.77233,1.74056,0
11.3308,4.73212,1.81757,0
11.6707,5.21915,1.92869,0
11.9821,4.51544,0.839531,0
9.58455,2.93004,2.18017,0
9.85127,4.87936,2.72403,0
11.1772,3.46538,3.27084,0
10.5019,5.1929,1.60443,0
10.081,3.02173,1.84202,0
9.6226,4.62676,2.19811,0
10.3174,5.56567,1.73705,0
10.8686,3.81339,1.90012,0
10.6166,4.92466,1.91785,0
9.14029,4.73915,2.94679,0
12.3504,4.55014,5.30488,0
11.0382,5.16265,2.23368,0
11.7911,5.07471,2.18417,0
9.4036,4.96198,1.29824,0
10.7379,5.77304,3.36495,0
10.5649,4.06799,1.76155,0
9.49946,3.03475,1.58662,0
10.594,5.13263,2.07912,0
10.6773,5.17133,3.46917,0
10.4012,4.54969,2.38226,0
8.51102,2.48677,3.24305,0
10.1873,5.95997,3.11538,0
10.3484,4.92771,2.46427,0
10.03,3.63658,1.25708,0
11.5561,4.42406,3.21168,0
10.0629,4.85362,2.25803,0
10.1673,4.8051,2.35649,0
11.6652,5.56996,2.07774,0
10.3057,3.23,2.41993,0
10.923,4.27316,2.01718,0
11.7518,4.87908,2.73458,0
10.2384,3.73576,1.53875,0
12.2859,3.81248,3.08252,0
11.9283,2.74509,3.26128,0
11.4268,3.70329,3.22052,0
10.9995,2.99893,1.98166,0
10.4489,4.53554,2.40145,0
11.1308,4.5282,2.10641,0
10.1912,4.92283,1.5043,0
9.81381,3.43612,2.69421,0
9.48106,5.34018,2.90578,0
11.5192,5.00203,1.17804,0
11.5466,5.45352,1.7181,0
11.0637,5.21372,3.25648,0
10.6399,5.17441,2.57852,0
9.33942,5.26737,3.27688,0
10.735,4.41146,3.20595,0
10.4618,4.63317,3.51826,0
10.0412,4.02018,0.938933,0
10.3117,6.01629,2.98429,0
11.0109,2.7697,3.10508,0
11.8478,4.06542,2.4742,0
10.2593,3.20831,1.98644,0
10.7364,5.45523,2.21966,0
12.2589,4.90832,2.4931,0
11.0496,3.70625,0.895113,0
11.5652,2.42831,3.31372,0
11.08,3.87309,2.20361,0
11.2066,4.13003,3.59395,0
10.5,3.83995,2.57153,0
12.0739,6.27741,2.51443,0
11.7987,3.97912,3.6096,0
10.6233,3.93685,2.60601,0
10.6018,3.9511,2.7114,0
12.0602,4.87553,2.7748,0
10.1401,4.41247,2.00047,0
10.6476,3.57994,1.75214,0
10.0554,3.91749,2.58511,0
10.6442,3.77694,2.96275,0
10.7894,3.99561,2.59179,0
9.06428,2.5082,2.2457,0
10.8489,4.81826,3.93301,0
8.9033,5.68303,2.64904,0
9.31588,4.67645,1.93144,0
9.80014,2.58418,2.91227,0
11.3923,2.60219,2.8539,0
9.66087,3.9246,2.16614,0
11.1203,2.46113,4.90601,0
11.1999,7.08959,2.21183,0
11.4361,4.57217,2.42798,0
10.2462,3.78587,2.00873,0
10.3691,3.39799,2.08318,0
9.76095,4.44297,1.44641,0
11.7965,4.46969,2.17309,0
10.7542,4.45415,3.5545,0
9.40581,5.09384,2.58553,0
10.2741,4.62357,1.6973,0
10.531,5.01735,2.75502,0
11.377,4.00241,2.00515,0
11.6656,5.99515,2.50384,0
10.5718,3.53131,2.80304,0
