x,y,z,label
-12.9377,4.06736,10.0339,0
-13.3496,2.88409,9.49059,0
-13.2954,2.9769,9.50095,0
-12.8466,3.52674,9.46163,0
-14.1315,3.34485,8.75429,0
-13.616,2.30018,9.49635,0
-13.7024,3.5012,9.81433,0
-12.9384,3.16863,8.4112,0
-13.9218,4.00415,8.10927,0
-13.2447,2.60634,8.57704,0
-13.4058,4.78816,8.96268,0
-12.8962,3.12757,8.93248,0
-13.5727,3.39911,8.61555,0
-13.6646,3.05844,7.55861,0
-13.424,2.98306,7.44756,0
-13.3327,2.9273,8.09476,0
-13.3731,3.73056,8.56468,0
-13.4673,4.88959,9.61014,0
-13.3034,3.40556,9.94649,0
-13.3446,2.39631,8.17394,0
-14.0255,2.98679,9.05634,0
-13.5461,2.95832,8.60057,0
-13.242,4.04236,9.25433,0
-13.8913,2.86816,9.1954,0
-12.9815,4.40036,9.09282,0
-13.7833,2.99371,8.90554,0
-13.4649,3.21429,8.28232,0
-13.0388,3.58769,8.45395,0
-13.8231,3.66527,9.69167,0
-12.7579,3.1444,9.28872,0
-13.212,3.28888,8.66409,0
-12.8143,3.81003,8.71335,0
-13.382,3.23792,9.1121,0
-13.448,2.72993,9.08901,0
-12.9769,3.52091,8.67587,0
-12.6431,3.84861,8.75475,0
-12.6707,3.15557,9.08632,0
-13.1844,3.57827,9.11602,0
-13.0632,3.01852,8.6508,0
-13.777,2.64762,8.67787,0
-14.0723,3.40609,8.49835,0
-13.5039,3.27939,8.89386,0
-13.1082,2.69241,8.95564,0
-13.5306,3.96966,8.92175,0
-14.2092,3.97407,6.95795,0
-13.3617,2.81077,9.15862,0
-13.4603,3.44701,9.42828,0
-12.6025,4.03419,9.26775,0
-13.2762,3.92383,8.34614,0
-13.6924,2.78484,8.83163,0
-13.9851,2.94766,8.83775,0
-14.1447,3.17771,7.85939,0
-13.963,2.40228,9.46869,0
-13.6507,2.69885,8.39264,0
-13.8994,3.33766,8.42051,0
-14.1019,3.57046,8.17082,0
-13.0842,3.57509,9.61026,0
-14.1141,3.51284,9.40135,0
