x,y,z,label
5.06749,15.841,12.2724,0
2.92122,13.7754,12.2492,0
1.7209,12.712,11.7932,0
5.33349,14.7854,11.0093,0
4.02265,12.6317,13.3465,0
3.04499,12.2285,10.6612,0
2.99714,13.8039,11.0767,0
5.46857,12.2907,11.753,0
5.18992,14.2927,9.65774,0
5.31672,12.97,12.33,0
3.00568,14.3434,10.839,0
4.1681,11.8056,12.4821,0
4.52715,12.423,13.8556,0
2.94342,13.1391,12.8135,0
4.92631,14.4947,10.9158,0
2.06585,13.9211,11.3974,0
4.53082,13.2508,10.2036,0
3.84338,13.1837,11.0615,0
3.00008,14.073,11.9459,0
2.79136,11.9448,12.1625,0
3.85913,12.5102,12.6757,0
3.97985,13.1113,12.1728,0
4.63975,13.2337,10.8653,0
4.6839,12.9367,11.8983,0
3.07545,12.8795,11.9073,0
3.71625,11.3936,10.821,0
5.14996,12.8822,11.5187,0
5.5504,13.3252,11.3234,0
4.19101,12.7556,11.9292,0
3.48291,13.245,11.3393,0
3.13388,11.4315,11.6357,0
2.98794,12.983,13.6243,0
4.74484,12.1499,13.3941,0
2.1625,13.6565,10.9141,0
5.45979,12.86,11.5391,0
3.37833,12.9121,12.9803,0
4.13579,12.6759,11.1121,0
4.09675,15.6594,11.1833,0
4.99722,11.5636,12.2785,0
3.35913,15.3962,12.5349,0
4.86569,12.0424,10.3795,0
5.46538,13.7751,12.5852,0
3.93888,12.594,12.1775,0
3.68183,14.4809,10.9497,0
3.53872,13.8983,11.8629,0
3.12251,13.0764,11.2882,0
2.29964,11.9904,13.7602,0
2.54375,11.6253,11.4074,0
4.4632,12.956,10.866,0
3.44734,14.0793,10.4871,0
3.73365,12.9324,10.4877,0
5.71575,12.8661,14.072,0
3.34652,12.9786,11.3567,0
3.8852,13.938,11.0906,0
3.29303,14.4202,11.7242,0
4.31233,12.1209,12.8775,0
4.57237,13.1377,10.8933,0
3.95816,13.4782,12.5671,0
6.18563,14.4854,11.6724,0
3.65583,11.6274,13.5818,0
5.99019,12.9277,13.0318,0
3.92024,12.6461,12.7631,0
