x,y,z,label
12.3308,3.73285,-13.2771,0
11.4565,4.35815,-13.097,0
13.1899,3.13517,-13.9418,0
12.8536,3.60902,-13.2466,0
11.6258,3.12869,-13.5406,0
11.9427,3.97296,-13.2274,0
12.2976,3.38135,-13.2436,0
11.4877,4.21933,-12.7689,0
11.6803,4.15465,-14.2355,0
12.817,3.24371,-13.6428,0
12.4568,3.18039,-14.1458,0
12.9578,3.09671,-13.9963,0
11.5121,3.41747,-14.1593,0
12.5977,3.60102,-14.5633,0
12.612,3.635,-14.9172,0
12.5125,3.48856,-14.4296,0
11.855,2.10741,-14.344,0
12.8997,3.48415,-13.2092,0
11.6603,4.1141,-13.5632,0
13.04,2.96241,-14.733,0
12.1861,3.96765,-14.4602,0
11.7172,4.26645,-13.6954,0
12.2347,3.03802,-14.1956,0
13.1281,3.55003,-14.4258,0
13.2317,4.15378,-14.0138,0
12.6278,4.19102,-13.7709,0
12.4055,2.90187,-13.7198,0
12.7637,3.95676,-14.065,0
12.6601,3.18385,-14.8009,0
12.3785,4.76757,-13.3785,0
11.8438,4.61391,-15.3478,0
11.7608,4.01114,-12.3884,0
10.435,4.49709,-13.6308,0
12.0644,3.44134,-14.3051,0
12.0789,3.41435,-13.4375,0
11.0883,3.97999,-13.9297,0
11.748,3.20165,-14.5871,0
12.4811,2.82964,-14.2548,0
11.2763,2.5858,-13.8236,0
12.5166,4.02264,-12.9906,0
12.1107,4.03521,-14.2286,0
12.1837,4.15916,-13.3118,0
13.1508,2.07717,-14.3354,0
11.7054,2.72238,-13.3813,0
11.3036,2.9733,-13.4475,0
13.3159,3.22682,-14.0848,0
11.4489,3.82387,-13.3501,0
12.2314,5.39963,-13.1684,0
13.7597,4.13874,-13.9506,0
12.5829,2.07766,-14.4708,0
13.0174,3.87815,-14.698,0
11.3881,2.4766,-13.6816,0
12.9833,3.59252,-13.1289,0
11.5694,3.45799,-14.9054,0
12.2236,3.48225,-14.706,0
12.2445,4.00197,-14.5319,0
12.102,3.70783,-12.8115,0
12.5638,3.26313,-14.8307,0
13.0234,5.29166,-13.3853,0
12.4021,3.15503,-13.5486,0
11.2277,3.79386,-14.5535,0
11.6617,4.15361,-13.9808,0
11.6697,4.07218,-13.8224,0
12.1514,3.81482,-13.9427,0
13.0553,3.72792,-13.3655,0
12.2961,2.93681,-13.8999,0
12.3626,4.01483,-13.0535,0
10.756,3.79875,-13.509,0
13.7107,3.29218,-13.1407,0
12.5693,4.44969,-13.9655,0
11.9571,3.33046,-14.2989,0
12.925,4.42845,-15.0068,0
12.3785,3.78048,-14.8525,0
12.3152,3.62332,-14.0925,0
12.4552,3.61494,-13.0956,0
12.279,3.69995,-13.2751,0
11.7248,4.15082,-14.8732,0
12.3305,3.77639,-13.5887,0
12.4935,5.11941,-14.5317,0
11.6519,3.26315,-14.1549,0
12.7742,3.59351,-14.2651,0
11.4859,3.89218,-13.8613,0
12.7591,3.17392,-13.6802,0
12.3929,3.47838,-14.3763,0
11.4824,4.18816,-14.2931,0
11.981,2.6565,-13.3339,0
11.6559,4.5922,-14.2598,0
11.9096,3.98894,-14.822,0
11.2942,3.6593,-13.5058,0
11.8932,3.61177,-14.1868,0
12.1271,3.46643,-13.6859,0
12.7248,3.05988,-14.6863,0
12.1666,3.71737,-14.2533,0
11.1157,3.97479,-13.5825,0
11.8389,4.67858,-14.6723,0
12.7853,3.63149,-12.9345,0
11.6148,3.14863,-14.0804,0
12.651,3.58357,-14.263,0
13.4264,3.58868,-13.9558,0
13.2767,4.33345,-14.0898,0
13.3754,3.52612,-14.6856,0
12.5621,4.05988,-14.5895,0
12.6753,4.18827,-13.6269,0
12.7406,3.49268,-15.1212,0
12.0464,4.61772,-14.1318,0
11.968,3.68469,-12.6517,0
12.7063,4.05369,-13.8296,0
12.7127,4.60096,-13.3915,0
12.9121,3.10327,-13.8915,0
12.0928,4.09159,-14.5422,0
12.0786,4.02704,-14.4588,0
14.0119,3.80435,-13.0655,0
13.199,4.62556,-14.1432,0
11.0291,3.49314,-14.8867,0
12.4549,3.88355,-12.7102,0
11.227,4.11723,-13.7586,0
12.5453,4.00785,-14.2141,0
12.1151,4.82282,-13.0863,0
11.7529,3.55762,-13.3863,0
11.8795,4.29936,-14.4837,0
12.026,3.20198,-13.3786,0
12.0491,3.53571,-14.1723,0
11.9396,3.82934,-13.7369,0
11.664,4.94069,-15.1863,0
12.7527,3.51926,-12.7836,0
12.5018,4.53737,-13.7513,0
12.3132,2.72568,-13.3084,0
11.8874,4.49661,-14.3645,0
12.4264,3.98572,-14.0901,0
12.2504,4.71421,-14.3707,0
11.6699,2.42996,-14.3636,0
12.7275,3.5918,-13.0566,0
10.8833,2.83849,-13.6949,0
12.1479,4.33153,-13.8396,0
12.4164,3.25019,-14.0112,0
12.5834,3.89723,-13.7045,0
12.1621,4.19704,-13.9068,0
12.3966,4.09302,-13.0803,0
12.2878,3.38459,-14.1086,0
12.7729,3.7701,-14.4696,0
12.2036,4.26202,-13.9454,0
12.6536,3.78234,-13.9104,0
12.1189,3.86104,-14.5945,0
12.4922,3.08711,-13.3231,0
12.749,3.30327,-13.7093,0
12.5749,3.9211,-13.8961,0
13.2011,4.17315,-13.5628,0
12.719,3.39794,-13.6762,0
12.7608,4.21931,-13.4677,0
13.0149,2.94271,-13.6745,0
12.4889,3.88088,-12.7994,0
12.2493,3.76581,-13.3909,0
13.0078,2.59854,-14.3253,0
12.5686,3.31296,-13.5198,0
11.3446,4.22146,-13.9682,0
11.7005,3.76597,-13.3838,0
11.1743,4.37936,-13.5997,0
13.0335,4.02647,-14.191,0
12.2474,3.78635,-14.0063,0
12.9314,3.72049,-14.1172,0
12.8975,3.43826,-13.8164,0
11.599,3.83588,-13.7988,0
11.8556,3.70611,-13.7373,0
